unno,var,nameRID,ClassRID,CCodeRID,pgRID,LabRID,spRID,lqRID,eqRID,piRID,ppRID,MixRID,tiRID,tpRID,trRID,sptRID,catRID,sppRID,spbRID,splRID,colisRID,hinRID,qdt
0190,h,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,i,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,j,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,k,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,l,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,m,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,n,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,o,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,p,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,q,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,r,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,s,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,t,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,u,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,v,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,w,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,x,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,y,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,za,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zb,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zc,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zd,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,ze,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zf,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zg,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zh,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zi,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0190,zj,"SAMPLES, EXPLOSIVE",1,,,,16 274,0,E0,P101,,MP2,,,,,0,W2,,CW1,,,other than initiating explosive
0191,,"SIGNAL DEVICES, HAND",1,1.4G,,1.4,,0,E0,P135,,MP23 MP24,,,,,2,W2,,CW1,,1.4G,
0192,,"SIGNALS, RAILWAY TRACK, EXPLOSIVE",1,1.1G,,1+13,,0,E0,P135,,MP23,,,,,1,W2,,CW1,,1.1G,
0193,,"SIGNALS, RAILWAY TRACK, EXPLOSIVE",1,1.4S,,1.4,,0,E0,P135,,MP23,,,,,4,W2,,CW1,CE1,1.4S,
0194,,"SIGNALS, DISTRESS",1,1.1G,,1+13,,0,E0,P135,,MP23 MP24,,,,,1,W2,,CW1,,1.1G,ship
0195,,"SIGNALS, DISTRESS",1,1.3G,,1,,0,E0,P135,,MP23 MP24,,,,,1,W2,,CW1,,1.3G,ship
0196,,"SIGNALS, SMOKE",1,1.1G,,1+13,,0,E0,P135,,MP23,,,,,1,W2,,CW1,,1.1G,
0197,,"SIGNALS, SMOKE",1,1.4G,,1.4,,0,E0,P135,,MP23 MP24,,,,,2,W2,,CW1,,1.4G,
0204,,"SOUNDING DEVICES, EXPLOSIVE",1,1.2F,,1+13,,0,E0,P134 LP102,,MP23,,,,,1,W2,,CW1,,1.2F,
0207,a,TETRANITROANILINE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0207,b,TETRANITROANILINE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0208,a,TRINITROPHENYLMETHYLNITRAMINE,1,1.1D,,1+15,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0208,b,TRINITROPHENYLMETHYLNITRAMINE,1,1.1D,,1+15,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0208,c,TETRYL,1,1.1D,,1+15,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0208,d,TETRYL,1,1.1D,,1+15,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0209,a,TRINITROTOLUENE,1,1.1D,,,,,,,,,,,(only listed with P112(b) or (c)),,,,,,,1.1D,"dry or wetted with less than 30% water, by mass"
0209,b,TRINITROTOLUENE,1,1.1D,,1+13,,0,E0,P112(b),PP46,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0209,c,TRINITROTOLUENE,1,1.1D,,1+13,,0,E0,P112(c),PP46,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0209,d,TNT,1,1.1D,,,,,,,,,,,(only listed with P112(b) or (c)),,,,,,,1.1D,"dry or wetted with less than 30% water, by mass"
0209,e,TNT,1,1.1D,,1+13,,0,E0,P112(b),PP46,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0209,f,TNT,1,1.1D,,1+13,,0,E0,P112(c),PP46,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0212,,TRACERS FOR AMMUNITION,1,1.3G,,1,,0,E0,P133,PP69,MP23,,,,,1,W2,,CW1,,1.3G,
0213,a,TRINITROANISOLE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0213,b,TRINITROANISOLE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0214,a,TRINITROBENZENE,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0214,b,TRINITROBENZENE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0214,c,TRINITROBENZENE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0215,a,TRINITROBENZOIC ACID,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0215,b,TRINITROBENZOIC ACID,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0215,c,TRINITROBENZOIC ACID,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 30% water, by mass"
0216,a,TRINITRO-m-CRESOL,1,1.1D,,1+13,,0,E0,P112(b),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0216,b,TRINITRO-m-CRESOL,1,1.1D,,1+13,,0,E0,P112(c),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0217,a,TRINITRONAPHTHALENE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0217,b,TRINITRONAPHTHALENE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0218,a,TRINITROPHENETOLE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0218,b,TRINITROPHENETOLE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0219,a,TRINITRORESORCINOL,1,1.1D,,1+15,,0,E0,P112(a),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, or mixture of alcohol and water, by mass"
0219,b,TRINITRORESORCINOL,1,1.1D,,1+15,,0,E0,P112(b),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, or mixture of alcohol and water, by mass"
0219,c,TRINITRORESORCINOL,1,1.1D,,1+15,,0,E0,P112(c),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, or mixture of alcohol and water, by mass"
0219,d,STYPHNIC ACID,1,1.1D,,1+15,,0,E0,P112(a),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, or mixture of alcohol and water, by mass"
0219,e,STYPHNIC ACID,1,1.1D,,1+15,,0,E0,P112(b),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, or mixture of alcohol and water, by mass"
0219,f,STYPHNIC ACID,1,1.1D,,1+15,,0,E0,P112(c),PP26,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, or mixture of alcohol and water, by mass"
0220,a,UREA NITRATE,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0220,b,UREA NITRATE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0220,c,UREA NITRATE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0221,,"WARHEADS, TORPEDO",1,1.1D,,1+13,,0,E0,P130 LP101,PP67 L1,MP21,,,,,1,W2,,CW1,,1.1D,with bursting charge
0222,a,AMMONIUM NITRATE,1,1.1D,,1+13,370,0,E0,P112(b) IBC100,PP47 B3 B17,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0222,b,AMMONIUM NITRATE,1,1.1D,,1+13,370,0,E0,P112(c) IBC100,PP47 B3 B17,MP20,,,,,1,W2 W3,,CW1,,1.1D,
0224,,BARIUM AZIDE,1,1.1A,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,"dry or wetted with less than 50% water, by mass"
0225,,BOOSTERS WITH DETONATOR,1,1.1B,,1+13,,0,E0,P133,PP69,MP23,,,,,1,W2,,CW1,,1.1B,
0226,a,"CYCLOTETRAMETHYLENETETRANITRAMINE, WETTED",1,1.1D,,1+15,266,0,E0,P112(a),PP45,MP20,,,,,1,W2,,CW1,,1.1D,"with not less than 15% water, by mass"
0226,b,"HMX, WETTED",1,1.1D,,1+15,266,0,E0,P112(a),PP45,MP20,,,,,1,W2,,CW1,,1.1D,"with not less than 15% water, by mass"
0226,c,"OCTOGEN, WETTED",1,1.1D,,1+15,266,0,E0,P112(a),PP45,MP20,,,,,1,W2,,CW1,,1.1D,"with not less than 15% water, by mass"
0234,a,SODIUM DINITRO-o-CRESOLATE,1,1.3C,,1+13,,0,E0,P114(a),PP26,MP20,,,,,1,W2 W3,,CW1,,1.3C,"dry or wetted with less than 15% water, by mass"
0234,b,SODIUM DINITRO-o-CRESOLATE,1,1.3C,,1+13,,0,E0,P114(b),PP26,MP20,,,,,1,W2 W3,,CW1,,1.3C,"dry or wetted with less than 15% water, by mass"
0235,a,SODIUM PICRAMATE,1,1.3C,,1+13,,0,E0,P114(a),PP26,MP20,,,,,1,W2 W3,,CW1,,1.3C,"dry or wetted with less than 20% water, by mass"
0235,b,SODIUM PICRAMATE,1,1.3C,,1+13,,0,E0,P114(b),PP26,MP20,,,,,1,W2 W3,,CW1,,1.3C,"dry or wetted with less than 20% water, by mass"
0236,a,ZIRCONIUM PICRAMATE,1,1.3C,,1+13,,0,E0,P114(a),PP26,MP20,,,,,1,W2 W3,,CW1,,1.3C,"dry or wetted with less than 20% water, by mass"
0236,b,ZIRCONIUM PICRAMATE,1,1.3C,,1+13,,0,E0,P114(b),PP26,MP20,,,,,1,W2 W3,,CW1,,1.3C,"dry or wetted with less than 20% water, by mass"
0237,,"CHARGES, SHAPED, FLEXIBLE, LINEAR",1,1.4D,,1.4,,0,E0,P138,,MP21,,,,,2,W2,,CW1,,1.4D,
0238,,"ROCKETS, LINE-THROWING",1,1.2G,,1,,0,E0,P130 LP101,,MP23 MP24,,,,,1,W2,,CW1,,1.2G,
0240,,"ROCKETS, LINE-THROWING",1,1.3G,,1,,0,E0,P130 LP101,,MP23 MP24,,,,,1,W2,,CW1,,1.3G,
0241,a,"EXPLOSIVE, BLASTING, TYPE E",1,1.1D,,1+13,617,0,E0,P116 IBC100,PP61 PP62 B10,MP20,,,,,1,W2 W12,,CW1,,1.1D,
0241,b,"EXPLOSIVE, BLASTING, TYPE E",1,1.1D,,1+13,617,0,E0,P116 IBC100,PP61 PP62 B10,MP20,,,,,1,W2 W12,,CW1,,1.1D,
0242,,"CHARGES, PROPELLING, FOR CANNON",1,1.3C,,1,,0,E0,P130 LP101,,MP22,,,,,1,W2,,CW1,,1.3C,
0243,,"AMMUNITION, INCENDIARY, WHITE PHOSPHORUS",1,1.2H,,1+13,,0,E0,P130 LP101,PP67 L1,MP23,,,,,1,W2,,CW1,,1.2H,"with burster, expelling charge or propelling charge"
0244,,"AMMUNITION, INCENDIARY, WHITE PHOSPHORUS",1,1.3H,,1+13,,0,E0,P130 LP101,PP67 L1,MP23,,,,,1,W2,,CW1,,1.3H,"with burster, expelling charge or propelling charge"
0245,,"AMMUNITION, SMOKE, WHITE PHOSPHORUS",1,1.2H,,1+13,,0,E0,P130 LP101,PP67 L1,MP23,,,,,1,W2,,CW1,,1.2H,"with burster, expelling charge or propelling charge"
0246,,"AMMUNITION, SMOKE, WHITE PHOSPHORUS",1,1.3H,,1+13,,0,E0,P130 LP101,PP67 L1,MP23,,,,,1,W2,,CW1,,1.3H,"with burster, expelling charge or propelling charge"
0247,,"AMMUNITION, INCENDIARY",1,1.3J,,1+13,,0,E0,P101,,MP23,,,,,1,W2,,CW1,,1.3J,"liquid or gel, with burster, expelling charge or propelling charge"
0248,,"CONTRIVANCES, WATER-ACTIVATED",1,1.2L,,1+13,274,0,E0,P144,PP77,MP1,,,,,0,W2,,CW1 CW4,,1.2L,"with burster, expelling charge or propelling charge"
0249,,"CONTRIVANCES, WATER-ACTIVATED",1,1.3L,,1+13,274,0,E0,P144,PP77,MP1,,,,,0,W2,,CW1 CW4,,1.3L,"with burster, expelling charge or propelling charge"
0250,,ROCKET MOTORS WITH HYPERGOLIC LIQUIDS,1,1.3L,,1+13,,0,E0,P101,,MP1,,,,,0,W2,,CW1 CW4,,1.3L,with or without expelling charge
0254,,"AMMUNITION, ILLUMINATING",1,1.3G,,1,,0,E0,P130 LP101,PP67 L1,MP23,,,,,1,W2,,CW1,,1.3G,"with or without burster, expelling charge or propelling charge"
0255,,"DETONATORS, ELECTRIC",1,1.4B,,1.4,,0,E0,P131,,MP23,,,,,2,W2,,CW1,,1.4B,for blasting
0257,,"FUZES, DETONATING",1,1.4B,,1.4,,0,E0,P141,,MP23,,,,,2,W2,,CW1,,1.4B,
0266,a,OCTOLITE,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 15% water, by mass"
0266,b,OCTOLITE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 15% water, by mass"
0266,c,OCTOLITE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 15% water, by mass"
0266,d,OCTOL,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 15% water, by mass"
0266,e,OCTOL,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 15% water, by mass"
0266,f,OCTOL,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 15% water, by mass"
0267,,"DETONATORS, NON-ELECTRIC",1,1.4B,,1.4,,0,E0,P131,PP68,MP23,,,,,2,W2,,CW1,,1.4B,for blasting
0268,,BOOSTERS WITH DETONATOR,1,1.2B,,1+13,,0,E0,P133,PP69,MP23,,,,,1,W2,,CW1,,1.2B,
0271,,"CHARGES, PROPELLING",1,1.1C,,1+13,,0,E0,P143,PP76,MP22,,,,,1,W2,,CW1,,1.1C,
0272,,"CHARGES, PROPELLING",1,1.3C,,1,,0,E0,P143,PP76,MP22,,,,,1,W2,,CW1,,1.3C,
0275,,"CARTRIDGES, POWER DEVICE",1,1.3C,,1,,0,E0,P134 LP102,,MP22,,,,,1,W2,,CW1,,1.3C,
0276,,"CARTRIDGES, POWER DEVICE",1,1.4C,,1.4,,0,E0,P134 LP102,,MP22,,,,,2,W2,,CW1,,1.4C,
0277,,"CARTRIDGES, OIL WELL",1,1.3C,,1,,0,E0,P134 LP102,,MP22,,,,,1,W2,,CW1,,1.3C,
0278,,"CARTRIDGES, OIL WELL",1,1.4C,,1.4,,0,E0,P134 LP102,,MP22,,,,,2,W2,,CW1,,1.4C,
0279,,"CHARGES, PROPELLING, FOR CANNON",1,1.1C,,1+13,,0,E0,P130 LP101,,MP22,,,,,1,W2,,CW1,,1.1C,
0280,,ROCKET MOTORS,1,1.1C,,1+13,,0,E0,P130 LP101,PP67 L1,MP22,,,,,1,W2,,CW1,,1.1C,
0281,,ROCKET MOTORS,1,1.2C,,1,,0,E0,P130 LP101,PP67 L1,MP22,,,,,1,W2,,CW1,,1.2C,
0282,a,NITROGUANIDINE,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0282,b,NITROGUANIDINE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0282,c,NITROGUANIDINE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0282,d,PICRITE,1,1.1D,,1+13,,0,E0,P112(a),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0282,e,PICRITE,1,1.1D,,1+13,,0,E0,P112(b),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0282,f,PICRITE,1,1.1D,,1+13,,0,E0,P112(c),,MP20,,,,,1,W2 W3,,CW1,,1.1D,"dry or wetted with less than 20% water, by mass"
0283,a,BOOSTERS,1,1.2D,,1,,0,E0,P132a P132b,,MP21,,,,,1,W2,,CW1,,1.2D,without detonator
0283,b,BOOSTERS,1,1.2D,,1,,0,E0,P132a P132b,,MP21,,,,,1,W2,,CW1,,1.2D,without detonator
0284,,GRENADES,1,1.1D,,1+13,,0,E0,P141,,MP21,,,,,1,W2,,CW1,,1.1D,"hand or rifle, with bursting charge"
0285,,GRENADES,1,1.2D,,1,,0,E0,P141,,MP21,,,,,1,W2,,CW1,,1.2D,"hand or rifle, with bursting charge"
0286,,"WARHEADS, ROCKET",1,1.1D,,1+13,,0,E0,P130 LP101,PP67 L1,MP21,,,,,1,W2,,CW1,,1.1D,with bursting charge
0287,,"WARHEADS, ROCKET",1,1.2D,,1,,0,E0,P130 LP101,PP67 L1,MP21,,,,,1,W2,,CW1,,1.2D,with bursting charge
0288,,"CHARGES, SHAPED, FLEXIBLE, LINEAR",1,1.1D,,1+13,,0,E0,P138,,MP21,,,,,1,W2,,CW1,,1.1D,
0289,,"CORD, DETONATING",1,1.4D,,1.4,,0,E0,P139,PP71 PP72,MP21,,,,,2,W2,,CW1,,1.4D,flexible
0290,a,"CORD, DETONATING",1,1.1D,,1+13,,0,E0,P139,PP71,MP21,,,,,1,W2,,CW1,,1.1D,metal clad
0290,b,"FUSE, DETONATING",1,1.1D,,1+13,,0,E0,P139,PP71,MP21,,,,,1,W2,,CW1,,1.1D,metal clad
0291,,BOMBS,1,1.2F,,1+13,,0,E0,P130 LP101,,MP23,,,,,1,W2,,CW1,,1.2F,with bursting charge
0292,,GRENADES,1,1.1F,,1+13,,0,E0,P141,,MP23,,,,,1,W2,,CW1,,1.1F,"hand or rifle, with bursting charge"
0293,,GRENADES,1,1.2F,,1+13,,0,E0,P141,,MP23,,,,,1,W2,,CW1,,1.2F,"hand or rifle, with bursting charge"
0294,,MINES,1,1.2F,,1+13,,0,E0,P130 LP101,,MP23,,,,,1,W2,,CW1,,1.2F,with bursting charge
0295,,ROCKETS,1,1.2F,,1+13,,0,E0,P130 LP101,,MP23,,,,,1,W2,,CW1,,1.2F,with bursting charge
0296,,"SOUNDING DEVICES, EXPLOSIVE",1,1.1F,,1+13,,0,E0,P134 LP102,,MP23,,,,,1,W2,,CW1,,1.1F,
0297,,"AMMUNITION, ILLUMINATING",1,1.4G,,1.4,,0,E0,P130 LP101,PP67 L1,MP23,,,,,2,W2,,CW1,,1.4G,"with or without burster, expelling charge or propelling charge"
0299,,"BOMBS, PHOTO-FLASH",1,1.3G,,1,,0,E0,P130 LP101,PP67 L1,MP23,,,,,1,W2,,CW1,,1.3G,
0300,,"AMMUNITION, INCENDIARY",1,1.4G,,1.4,,0,E0,P130 LP101,PP67 L1,MP23,,,,,2,W2,,CW1,,1.4G,"with or without burster, expelling charge or propelling charge"
0301,,"AMMUNITION, TEAR-PRODUCING",1,1.4G,,1.4+6.1+8,,0,E0,P130 LP101,PP67 L1,MP23,,,,,2,W2,,CW1 CW28,,1.4G,"with burster, expelling charge or propelling charge"
0303,a,"AMMUNITION, SMOKE",1,1.4G,,1.4+8,,0,E0,P130 LP101,PP67 L1,MP23,,,,,2,W2,,CW1,,1.4G,"with or without burster, expelling charge or propelling charge, containing corrosive substances"
0303,b,"AMMUNITION, SMOKE",1,1.4G,,1.4+6.1,,0,E0,P130 LP101,PP67 L1,MP23,,,,,2,W2,,CW1 CW28,,1.4G,"with or without burster, expelling charge or propelling charge, containing toxic by inhalation substances"
0303,c,"AMMUNITION, SMOKE",1,1.4G,,1.4,,0,E0,P130 LP101,PP67 L1,MP23,,,,,2,W2,,CW1,,1.4G,"with or without burster, expelling charge or propelling charge"
0305,,FLASH POWDER,1,1.3G,,1,,0,E0,P113,PP49,MP20,,,,,1,W2 W3,,CW1,,1.3G,
0306,,TRACERS FOR AMMUNITION,1,1.4G,,1.4,,0,E0,P133,PP69,MP23,,,,,2,W2,,CW1,,1.4G,
0312,,"CARTRIDGES, SIGNAL",1,1.4G,,1.4,,0,E0,P135,,MP23 MP24,,,,,2,W2,,CW1,,1.4G,
0313,,"SIGNALS, SMOKE",1,1.2G,,1,,0,E0,P135,,MP23,,,,,1,W2,,CW1,,1.2G,
0314,,IGNITERS,1,1.2G,,1,,0,E0,P142,,MP23,,,,,1,W2,,CW1,,1.2G,
0315,,IGNITERS,1,1.3G,,1,,0,E0,P142,,MP23,,,,,1,W2,,CW1,,1.3G,
0316,,"FUZES, IGNITING",1,1.3G,,1,,0,E0,P141,,MP23,,,,,1,W2,,CW1,,1.3G,
0317,,"FUZES, IGNITING",1,1.4G,,1.4,,0,E0,P141,,MP23,,,,,2,W2,,CW1,,1.4G,
0318,,"GRENADES, PRACTICE",1,1.3G,,1,,0,E0,P141,,MP23,,,,,1,W2,,CW1,,1.3G,hand or rifle
0319,,"PRIMERS, TUBULAR",1,1.3G,,1,,0,E0,P133,,MP23,,,,,1,W2,,CW1,,1.3G,
0320,,"PRIMERS, TUBULAR",1,1.4G,,1.4,,0,E0,P133,,MP23,,,,,2,W2,,CW1,,1.4G,
0321,,CARTRIDGES FOR WEAPONS,1,1.2E,,1,,0,E0,P130 LP101,PP67 L1,MP21,,,,,1,W2,,CW1,,1.2E,with bursting charge
0322,,ROCKET MOTORS WITH HYPERGOLIC LIQUIDS,1,1.2L,,1+13,,0,E0,P101,,MP1,,,,,0,W2,,CW1 CW4,,1.2L,with or without expelling charge
0323,,"CARTRIDGES, POWER DEVICE",1,1.4S,,1.4,347,0,E0,P134 LP102,,MP23,,,,,4,W2,,CW1,CE1,1.4S,
0324,,PROJECTILES,1,1.2F,,1+13,,0,E0,P130 LP101,,MP23,,,,,1,W2,,CW1,,1.2F,with bursting charge
0325,,IGNITERS,1,1.4G,,1.4,,0,E0,P142,,MP23,,,,,2,W2,,CW1,,1.4G,
0326,,"CARTRIDGES FOR WEAPONS, BLANK",1,1.1C,,1+13,,0,E0,P130 LP101,,MP22,,,,,1,W2,,CW1,,1.1C,
0327,a,"CARTRIDGES FOR WEAPONS, BLANK",1,1.3C,,1,,0,E0,P130 LP101,,MP22,,,,,1,W2,,CW1,,1.3C,
0327,b,"CARTRIDGES, SMALL ARMS, BLANK",1,1.3C,,1,,0,E0,P130 LP101,,MP22,,,,,1,W2,,CW1,,1.3C,
0328,,"CARTRIDGES FOR WEAPONS, INERT PROJECTILE",1,1.2C,,1,,0,E0,P130 LP101,PP67 L1,MP22,,,,,1,W2,,CW1,,1.2C,
0329,,TORPEDOES,1,1.1E,,1+13,,0,E0,P130 LP101,PP67 L1,MP21,,,,,1,W2,,CW1,,1.1E,with bursting charge
0330,,TORPEDOES,1,1.1F,,1+13,,0,E0,P130 LP101,,MP23,,,,,1,W2,,CW1,,1.1F,with bursting charge
0331,a,"EXPLOSIVE, BLASTING, TYPE B",1,1.5D,,1.5,617,0,E0,P116 IBC100,PP61 PP62 PP64,MP20,T1,TP1 TP17 TP32,,,1,W2 W12,,CW1,,1.5D,
0331,b,"AGENT, BLASTING, TYPE B",1,1.5D,,1.5,617,0,E0,P116 IBC100,PP61 PP62 PP64,MP20,T1,TP1 TP17 TP32,,,1,W2 W12,,CW1,,1.5D,
0331,c,"EXPLOSIVE, BLASTING, TYPE B",1,1.5D,,1.5,617,0,E0,P116 IBC100,PP61 PP62 PP64,MP20,T1,TP1 TP17 TP32,,,1,W2 W12,,CW1,,1.5D,
