UNNO,VARIANT,STANDARD,TYPE,COUNTRY,CODE,HASFLASHPOINTLOWER,FLASHPOINTLOWER,HASFLASHPOINTUPPER,FLASHPOINTUPPER
55,,IMO,PSA,SG,2,1,-26.0,1,22.9
55,,IMO,PSA,SG,2,1,23.0,1,60.0
55,,IMO,PSA,SG,2,1,60.1,0,0
2683,a,IMO,PSA,SG,2,0,0,1,-26.1
2683,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2683,a,IMO,PSA,SG,2,1,23.0,1,60.0
2683,a,IMO,PSA,SG,2,1,60.1,0,0
2849,,IMO,PSA,SG,3,0,0,1,22.9
2849,,IMO,PSA,SG,3,1,23.0,1,60.0
2849,,IMO,PSA,SG,3,1,60.1,0,0
1293,a,IMO,PSA,SG,2S,1,-26,1,22.9
3302,,IMO,PSA,SG,3,0,0,1,22.9
3302,,IMO,PSA,SG,3,1,23.0,1,60.0
3302,,IMO,PSA,SG,3,1,60.1,0,0
1640,,IMO,PSA,SG,3,0,0,1,22.9
1640,,IMO,PSA,SG,3,1,23.0,1,60.0
1640,,IMO,PSA,SG,3,1,60.1,0,0
300,,IMO,PSA,SG,2,0,0,1,-26.1
300,,IMO,PSA,SG,2,1,-26.0,1,22.9
300,,IMO,PSA,SG,2,1,23.0,1,60.0
300,,IMO,PSA,SG,2,1,60.1,0,0
2946,,IMO,PSA,SG,3,0,0,1,22.9
2946,,IMO,PSA,SG,3,1,23.0,1,60.0
2946,,IMO,PSA,SG,3,1,60.1,0,0
2381,,IMO,PSA,SG,2S,1,-26,1,22.9
3183,a,IMO,PSA,SG,2,0,0,1,-26.1
3183,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3183,a,IMO,PSA,SG,2,1,23.0,1,60.0
3183,a,IMO,PSA,SG,2,1,60.1,0,0
78,a,IMO,PSA,SG,1,0,0,0,0
2992,b,IMO,PSA,SG,2,0,0,1,-26.1
2992,b,IMO,PSA,SG,2,1,-26.0,1,22.9
2992,b,IMO,PSA,SG,2,1,23.0,1,60.0
2992,b,IMO,PSA,SG,2,1,60.1,0,0
1286,a,IMO,PSA,SG,2S,1,-26,1,22.9
3026,b,IMO,PSA,SG,2,0,0,1,-26.1
3026,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3026,b,IMO,PSA,SG,2,1,23.0,1,60.0
3026,b,IMO,PSA,SG,2,1,60.1,0,0
1647,,IMO,PSA,SG,2,0,0,1,-26.1
1647,,IMO,PSA,SG,2,1,-26.0,1,22.9
1647,,IMO,PSA,SG,2,1,23.0,1,60.0
1647,,IMO,PSA,SG,2,1,60.1,0,0
2761,a,IMO,PSA,SG,2,0,0,1,-26.1
2761,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2761,a,IMO,PSA,SG,2,1,23.0,1,60.0
2761,a,IMO,PSA,SG,2,1,60.1,0,0
2873,,IMO,PSA,SG,3,0,0,1,22.9
2873,,IMO,PSA,SG,3,1,23.0,1,60.0
2873,,IMO,PSA,SG,3,1,60.1,0,0
3345,a,IMO,PSA,SG,2,0,0,1,-26.1
3345,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3345,a,IMO,PSA,SG,2,1,23.0,1,60.0
3345,a,IMO,PSA,SG,2,1,60.1,0,0
3288,c,IMO,PSA,SG,3,0,0,1,22.9
3288,c,IMO,PSA,SG,3,1,23.0,1,60.0
3288,c,IMO,PSA,SG,3,1,60.1,0,0
3288,c,IMO,PSA,SG,3,1,60.1,0,0
3258,,IMO,PSA,SG,2,0,0,1,-26.1
3258,,IMO,PSA,SG,2,1,-26.0,1,22.9
3258,,IMO,PSA,SG,2,1,23.0,1,60.0
3258,,IMO,PSA,SG,2,1,60.1,0,0
2485,,IMO,PSA,SG,2,0,0,1,-26.1
2485,,IMO,PSA,SG,2,1,-26.0,1,22.9
2485,,IMO,PSA,SG,2,1,23.0,1,60.0
2485,,IMO,PSA,SG,2,1,60.1,0,0
3321,d,IMO,PSA,SG,2,0,0,1,-26.1
3321,d,IMO,PSA,SG,2,1,-26.0,1,22.9
3321,d,IMO,PSA,SG,2,1,23.0,1,60.0
3321,d,IMO,PSA,SG,2,1,60.1,0,0
1148,b,IMO,PSA,SG,2S,1,23,1,60
2761,c,IMO,PSA,SG,3,0,0,1,22.9
2761,c,IMO,PSA,SG,3,1,23.0,1,60.0
2761,c,IMO,PSA,SG,3,1,60.1,0,0
2761,c,IMO,PSA,SG,3,1,60.1,0,0
408,,IMO,PSA,SG,1,0,0,0,0
2733,d,IMO,PSA,SG,2S,1,-26,1,22.9
2881,a,IMO,PSA,SG,2,0,0,1,-26.1
2881,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2881,a,IMO,PSA,SG,2,1,23.0,1,60.0
2881,a,IMO,PSA,SG,2,1,60.1,0,0
1222,,IMO,PSA,SG,2S,1,-26,1,22.9
3349,c,IMO,PSA,SG,3,0,0,1,22.9
3349,c,IMO,PSA,SG,3,1,23.0,1,60.0
3349,c,IMO,PSA,SG,3,1,60.1,0,0
3349,c,IMO,PSA,SG,3,1,60.1,0,0
1846,,IMO,PSA,SG,3,0,0,1,22.9
1846,,IMO,PSA,SG,3,1,23.0,1,60.0
1846,,IMO,PSA,SG,3,1,60.1,0,0
1940,,IMO,PSA,SG,3,0,0,1,22.9
1940,,IMO,PSA,SG,3,1,23.0,1,60.0
1940,,IMO,PSA,SG,3,1,60.1,0,0
1670,,IMO,PSA,SG,2,0,0,1,-26.1
1670,,IMO,PSA,SG,2,1,-26.0,1,22.9
1670,,IMO,PSA,SG,2,1,23.0,1,60.0
1670,,IMO,PSA,SG,2,1,60.1,0,0
2209,,IMO,PSA,SG,2S,0,0,1,-26.1
2209,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2209,,IMO,PSA,SG,2S,1,23.0,1,60.0
2209,,IMO,PSA,SG,2S,1,60.1,0,0
12,b,IMO,PSA,SG,2,0,0,1,-26.1
12,b,IMO,PSA,SG,2,1,-26.0,1,22.9
12,b,IMO,PSA,SG,2,1,23.0,1,60.0
12,b,IMO,PSA,SG,2,1,60.1,0,0
387,a,IMO,PSA,SG,1,0,0,0,0
365,,IMO,PSA,SG,2,0,0,1,-26.1
365,,IMO,PSA,SG,2,1,-26.0,1,22.9
365,,IMO,PSA,SG,2,1,23.0,1,60.0
365,,IMO,PSA,SG,2,1,60.1,0,0
1854,,IMO,PSA,SG,2,0,0,1,-26.1
1854,,IMO,PSA,SG,2,1,-26.0,1,22.9
1854,,IMO,PSA,SG,2,1,23.0,1,60.0
1854,,IMO,PSA,SG,2,1,60.1,0,0
3186,b,IMO,PSA,SG,2,0,0,1,-26.1
3186,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3186,b,IMO,PSA,SG,2,1,23.0,1,60.0
3186,b,IMO,PSA,SG,2,1,60.1,0,0
1990,,IMO,PSA,SG,3,0,0,1,22.9
1990,,IMO,PSA,SG,3,1,23.0,1,60.0
1990,,IMO,PSA,SG,3,1,60.1,0,0
280,,IMO,PSA,SG,1,0,0,0,0
2916,c,IMO,PSA,SG,2,0,0,1,-26.1
2916,c,IMO,PSA,SG,2,1,-26.0,1,22.9
2916,c,IMO,PSA,SG,2,1,23.0,1,60.0
2916,c,IMO,PSA,SG,2,1,60.1,0,0
2478,a,IMO,PSA,SG,1D,0,0,1,-26.1
2478,a,IMO,PSA,SG,2,1,-26,1,22.9
2210,a,IMO,PSA,SG,2,0,0,1,-26.1
2210,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2210,a,IMO,PSA,SG,2,1,23.0,1,60.0
2210,a,IMO,PSA,SG,2,1,60.1,0,0
3266,b,IMO,PSA,SG,2S,0,0,1,-26.1
3266,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
3266,b,IMO,PSA,SG,2S,1,23.0,1,60.0
3266,b,IMO,PSA,SG,2S,1,60.1,0,0
3266,b,IMO,PSA,SG,2S,1,60.1,0,0
2269,,IMO,PSA,SG,3,0,0,1,22.9
2269,,IMO,PSA,SG,3,1,23.0,1,60.0
2269,,IMO,PSA,SG,3,1,60.1,0,0
15,c,IMO,PSA,SG,1,0,0,0,0
2992,a,IMO,PSA,SG,2,0,0,1,-26.1
2992,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2992,a,IMO,PSA,SG,2,1,23.0,1,60.0
2992,a,IMO,PSA,SG,2,1,60.1,0,0
2776,b,IMO,PSA,SG,2,1,-26,1,22.9
320,,IMO,PSA,SG,2,0,0,1,-26.1
320,,IMO,PSA,SG,2,1,-26.0,1,22.9
320,,IMO,PSA,SG,2,1,23.0,1,60.0
320,,IMO,PSA,SG,2,1,60.1,0,0
1643,,IMO,PSA,SG,2S,0,0,1,-26.1
1643,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1643,,IMO,PSA,SG,2S,1,23.0,1,60.0
1643,,IMO,PSA,SG,2S,1,60.1,0,0
2586,b,IMO,PSA,SG,3,0,0,1,22.9
2586,b,IMO,PSA,SG,3,1,23.0,1,60.0
2586,b,IMO,PSA,SG,3,1,60.1,0,0
2304,,IMO,PSA,SG,2,0,0,1,-26.1
2304,,IMO,PSA,SG,2,1,-26.0,1,22.9
2304,,IMO,PSA,SG,2,1,23.0,1,60.0
2304,,IMO,PSA,SG,2,1,60.1,0,0
155,c,IMO,PSA,SG,1,0,0,0,0
1659,,IMO,PSA,SG,3,0,0,1,22.9
1659,,IMO,PSA,SG,3,1,23.0,1,60.0
1659,,IMO,PSA,SG,3,1,60.1,0,0
2491,b,IMO,PSA,SG,3,0,0,1,22.9
2491,b,IMO,PSA,SG,3,1,23.0,1,60.0
2491,b,IMO,PSA,SG,3,1,60.1,0,0
2922,a,IMO,PSA,SG,2,0,0,1,-26.1
2922,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2922,a,IMO,PSA,SG,2,1,23.0,1,60.0
2922,a,IMO,PSA,SG,2,1,60.1,0,0
220,a,IMO,PSA,SG,1,0,0,0,0
146,c,IMO,PSA,SG,1,0,0,0,0
3241,,IMO,PSA,SG,3,0,0,1,22.9
3241,,IMO,PSA,SG,3,1,23.0,1,60.0
3241,,IMO,PSA,SG,3,1,60.1,0,0
1345,a,IMO,PSA,SG,3,0,0,1,22.9
1345,a,IMO,PSA,SG,3,1,23.0,1,60.0
1345,a,IMO,PSA,SG,3,1,60.1,0,0
3282,a,IMO,PSA,SG,2,0,0,1,-26.1
3282,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3282,a,IMO,PSA,SG,2,1,23.0,1,60.0
3282,a,IMO,PSA,SG,2,1,60.1,0,0
1771,,IMO,PSA,SG,2,0,0,1,-26.1
1771,,IMO,PSA,SG,2,1,-26.0,1,22.9
1771,,IMO,PSA,SG,2,1,23.0,1,60.0
1771,,IMO,PSA,SG,2,1,60.1,0,0
1123,a,IMO,PSA,SG,2S,1,-26,1,22.9
1759,b,IMO,PSA,SG,3,0,0,1,22.9
1759,b,IMO,PSA,SG,3,1,23.0,1,60.0
1759,b,IMO,PSA,SG,3,1,60.1,0,0
1759,b,IMO,PSA,SG,3,1,60.1,0,0
1170,e,IMO,PSA,SG,2S,1,23,1,60
154,d,IMO,PSA,SG,1,0,0,0,0
1748,d,IMO,PSA,SG,3,0,0,1,22.9
1748,d,IMO,PSA,SG,3,1,23.0,1,60.0
1748,d,IMO,PSA,SG,3,1,60.1,0,0
1929,a,IMO,PSA,SG,2,0,0,1,-26.1
1929,a,IMO,PSA,SG,2,1,-26.0,1,22.9
1929,a,IMO,PSA,SG,2,1,23.0,1,60.0
1929,a,IMO,PSA,SG,2,1,60.1,0,0
3244,,IMO,PSA,SG,2S,0,0,1,-26.1
3244,,IMO,PSA,SG,2S,1,-26.0,1,22.9
3244,,IMO,PSA,SG,2S,1,23.0,1,60.0
3244,,IMO,PSA,SG,2S,1,60.1,0,0
3244,,IMO,PSA,SG,2S,1,60.1,0,0
1650,,IMO,PSA,SG,3,0,0,1,22.9
1650,,IMO,PSA,SG,3,1,23.0,1,60.0
1650,,IMO,PSA,SG,3,1,60.1,0,0
2574,,IMO,PSA,SG,2,0,0,1,-26.1
2574,,IMO,PSA,SG,2,1,-26.0,1,22.9
2574,,IMO,PSA,SG,2,1,23.0,1,60.0
2574,,IMO,PSA,SG,2,1,60.1,0,0
3275,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3275,b,IMO,PSA,SG,2,1,23.0,1,60.0
2870,b,IMO,PSA,SG,1D,0,0,1,-26.1
2870,b,IMO,PSA,SG,1D,1,-26.0,0,0
2016,,IMO,PSA,SG,2,0,0,1,-26.1
2016,,IMO,PSA,SG,2,1,-26.0,1,22.9
2016,,IMO,PSA,SG,2,1,23.0,1,60.0
2016,,IMO,PSA,SG,2,1,60.1,0,0
1457,,IMO,PSA,SG,3,0,0,1,22.9
1457,,IMO,PSA,SG,3,1,23.0,1,60.0
1457,,IMO,PSA,SG,3,1,60.1,0,0
3313,b,IMO,PSA,SG,2,0,0,1,-26.1
3313,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3313,b,IMO,PSA,SG,2,1,23.0,1,60.0
3313,b,IMO,PSA,SG,2,1,60.1,0,0
3027,c,IMO,PSA,SG,3,0,0,1,22.9
3027,c,IMO,PSA,SG,3,1,23.0,1,60.0
3027,c,IMO,PSA,SG,3,1,60.1,0,0
3027,c,IMO,PSA,SG,3,1,60.1,0,0
2197,,IMO,PSA,SG,2,0,0,1,-26.1
2197,,IMO,PSA,SG,2,1,-26.0,1,22.9
2197,,IMO,PSA,SG,2,1,23.0,1,60.0
2197,,IMO,PSA,SG,2,1,60.1,0,0
2524,,IMO,PSA,SG,3,1,23,1,60
1929,b,IMO,PSA,SG,2,0,0,1,-26.1
1929,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1929,b,IMO,PSA,SG,2,1,23.0,1,60.0
1929,b,IMO,PSA,SG,2,1,60.1,0,0
2987,,IMO,PSA,SG,2S,0,0,1,-26.1
2987,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2987,,IMO,PSA,SG,2S,1,23.0,1,60.0
2987,,IMO,PSA,SG,2S,1,60.1,0,0
2987,,IMO,PSA,SG,2S,1,60.1,0,0
1715,,IMO,PSA,SG,2S,0,0,1,-26.1
1715,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1715,,IMO,PSA,SG,2S,1,23.0,1,60.0
1715,,IMO,PSA,SG,2S,1,60.1,0,0
2757,b,IMO,PSA,SG,3,0,0,1,22.9
2757,b,IMO,PSA,SG,3,1,23.0,1,60.0
2757,b,IMO,PSA,SG,3,1,60.1,0,0
2757,b,IMO,PSA,SG,3,1,60.1,0,0
3131,b,IMO,PSA,SG,1D,0,0,1,-26.1
3131,b,IMO,PSA,SG,1D,1,-26.0,0,0
3442,,IMO,PSA,SG,2,0,0,1,-26.1
3442,,IMO,PSA,SG,2,1,-26.0,1,22.9
3442,,IMO,PSA,SG,2,1,23.0,1,60.0
3442,,IMO,PSA,SG,2,1,60.1,0,0
3109,a,IMO,PSA,SG,2,0,0,1,-26.1
3109,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3109,a,IMO,PSA,SG,2,1,23.0,1,60.0
3109,a,IMO,PSA,SG,2,1,60.1,0,0
3210,b,IMO,PSA,SG,1D,0,0,1,-26.1
3210,b,IMO,PSA,SG,1D,1,-26.0,0,0
3259,c,IMO,PSA,SG,3,0,0,1,22.9
3259,c,IMO,PSA,SG,3,1,23.0,1,60.0
3259,c,IMO,PSA,SG,3,1,60.1,0,0
3259,c,IMO,PSA,SG,3,1,60.1,0,0
3085,a,IMO,PSA,SG,1D,0,0,1,-26.1
3085,a,IMO,PSA,SG,1D,1,-26.0,0,0
2025,b,IMO,PSA,SG,2,0,0,1,-26.1
2025,b,IMO,PSA,SG,2,1,-26.0,1,22.9
2025,b,IMO,PSA,SG,2,1,23.0,1,60.0
2025,b,IMO,PSA,SG,2,1,60.1,0,0
3284,a,IMO,PSA,SG,2,0,0,1,-26.1
3284,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3284,a,IMO,PSA,SG,2,1,23.0,1,60.0
3284,a,IMO,PSA,SG,2,1,60.1,0,0
3446,,IMO,PSA,SG,2,0,0,1,-26.1
3446,,IMO,PSA,SG,2,1,-26.0,1,22.9
3446,,IMO,PSA,SG,2,1,23.0,1,60.0
3446,,IMO,PSA,SG,2,1,60.1,0,0
468,,IMO,PSA,SG,1,0,0,0,0
1108,b,IMO,PSA,SG,1S,0,0,1,-26.1
1108,b,IMO,PSA,SG,2S,1,-26,1,22.9
1295,,IMO,PSA,SG,1D,0,0,1,-26.1
1295,,IMO,PSA,SG,1D,1,-26.0,0,0
1950,o,IMO,PSA,SG,2S,0,0,1,-26.1
1950,o,IMO,PSA,SG,2S,1,-26.0,1,22.9
1950,o,IMO,PSA,SG,2S,1,23.0,1,60.0
1950,o,IMO,PSA,SG,2S,1,60.1,0,0
387,b,IMO,PSA,SG,1,0,0,0,0
2372,,IMO,PSA,SG,2S,1,-26,1,22.9
2903,c,IMO,PSA,SG,3,1,23,1,60
331,b,IMO,PSA,SG,1,0,0,0,0
2618,,IMO,PSA,SG,3,1,23,1,60
1398,,IMO,PSA,SG,2S,0,0,1,-26.1
1398,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1398,,IMO,PSA,SG,2S,1,23.0,1,60.0
1398,,IMO,PSA,SG,2S,1,60.1,0,0
502,,IMO,PSA,SG,1,0,0,0,0
3256,,IMO,PSA,SG,2,0,0,1,-26.1
3256,,IMO,PSA,SG,2,1,-26.0,1,22.9
3256,,IMO,PSA,SG,2,1,23.0,1,60.0
3256,,IMO,PSA,SG,2,1,60.1,0,0
3005,c,IMO,PSA,SG,3,1,23,1,60
340,b,IMO,PSA,SG,1,0,0,0,0
2506,,IMO,PSA,SG,3,0,0,1,22.9
2506,,IMO,PSA,SG,3,1,23.0,1,60.0
2506,,IMO,PSA,SG,3,1,60.1,0,0
1783,b,IMO,PSA,SG,3,0,0,1,22.9
1783,b,IMO,PSA,SG,3,1,23.0,1,60.0
1783,b,IMO,PSA,SG,3,1,60.1,0,0
2281,,IMO,PSA,SG,2S,0,0,1,-26.1
2281,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2281,,IMO,PSA,SG,2S,1,23.0,1,60.0
2281,,IMO,PSA,SG,2S,1,60.1,0,0
2432,,IMO,PSA,SG,3,0,0,1,22.9
2432,,IMO,PSA,SG,3,1,23.0,1,60.0
2432,,IMO,PSA,SG,3,1,60.1,0,0
402,b,IMO,PSA,SG,1,0,0,0,0
2457,,IMO,PSA,SG,1S,0,0,1,-26.1
3096,b,IMO,PSA,SG,2,0,0,1,-26.1
3096,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3096,b,IMO,PSA,SG,2,1,23.0,1,60.0
3096,b,IMO,PSA,SG,2,1,60.1,0,0
2483,,IMO,PSA,SG,2,0,0,1,-26.1
2483,,IMO,PSA,SG,2,1,-26.0,1,22.9
2483,,IMO,PSA,SG,2,1,23.0,1,60.0
2483,,IMO,PSA,SG,2,1,60.1,0,0
1374,a,IMO,PSA,SG,3,0,0,1,22.9
1374,a,IMO,PSA,SG,3,1,23.0,1,60.0
1374,a,IMO,PSA,SG,3,1,60.1,0,0
2278,,IMO,PSA,SG,2S,1,-26,1,22.9
2656,,IMO,PSA,SG,3,0,0,1,22.9
2656,,IMO,PSA,SG,3,1,23.0,1,60.0
2656,,IMO,PSA,SG,3,1,60.1,0,0
3164,b,IMO,PSA,SG,3,0,0,1,22.9
3164,b,IMO,PSA,SG,3,1,23.0,1,60.0
3164,b,IMO,PSA,SG,3,1,60.1,0,0
1214,,IMO,PSA,SG,2S,1,-26,1,22.9
1613,b,IMO,PSA,SG,2,0,0,1,-26.1
1613,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1613,b,IMO,PSA,SG,2,1,23.0,1,60.0
1613,b,IMO,PSA,SG,2,1,60.1,0,0
1791,b,IMO,PSA,SG,3,0,0,1,22.9
1791,b,IMO,PSA,SG,3,1,23.0,1,60.0
1791,b,IMO,PSA,SG,3,1,60.1,0,0
2344,b,IMO,PSA,SG,2S,1,23,1,60
2517,b,IMO,PSA,SG,2S,0,0,1,-26.1
2517,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
2517,b,IMO,PSA,SG,2S,1,23.0,1,60.0
2517,b,IMO,PSA,SG,2S,1,60.1,0,0
2534,,IMO,PSA,SG,2,0,0,1,-26.1
2534,,IMO,PSA,SG,2,1,-26.0,1,22.9
2534,,IMO,PSA,SG,2,1,23.0,1,60.0
2534,,IMO,PSA,SG,2,1,60.1,0,0
2722,,IMO,PSA,SG,3,0,0,1,22.9
2722,,IMO,PSA,SG,3,1,23.0,1,60.0
2722,,IMO,PSA,SG,3,1,60.1,0,0
3328,a,IMO,PSA,SG,2,0,0,1,-26.1
3328,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3328,a,IMO,PSA,SG,2,1,23.0,1,60.0
3328,a,IMO,PSA,SG,2,1,60.1,0,0
2412,,IMO,PSA,SG,2S,1,-26,1,22.9
3138,,IMO,PSA,SG,2,0,0,1,-26.1
3138,,IMO,PSA,SG,2,1,-26.0,1,22.9
3138,,IMO,PSA,SG,2,1,23.0,1,60.0
3138,,IMO,PSA,SG,2,1,60.1,0,0
342,,IMO,PSA,SG,2,0,0,1,-26.1
342,,IMO,PSA,SG,2,1,-26.0,1,22.9
342,,IMO,PSA,SG,2,1,23.0,1,60.0
342,,IMO,PSA,SG,2,1,60.1,0,0
3224,,IMO,PSA,SG,2,0,0,1,-26.1
3224,,IMO,PSA,SG,2,1,-26.0,1,22.9
3224,,IMO,PSA,SG,2,1,23.0,1,60.0
3224,,IMO,PSA,SG,2,1,60.1,0,0
2037,k,IMO,PSA,SG,2S,0,0,1,-26.1
2037,k,IMO,PSA,SG,2S,1,-26.0,1,22.9
2037,k,IMO,PSA,SG,2S,1,23.0,1,60.0
2037,k,IMO,PSA,SG,2S,1,60.1,0,0
3017,b,IMO,PSA,SG,2,1,23,1,60
1479,a,IMO,PSA,SG,1D,0,0,1,-26.1
1479,a,IMO,PSA,SG,1D,1,-26.0,0,0
3105,b,IMO,PSA,SG,2,0,0,1,-26.1
3105,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3105,b,IMO,PSA,SG,2,1,23.0,1,60.0
3105,b,IMO,PSA,SG,2,1,60.1,0,0
3439,c,IMO,PSA,SG,3,0,0,1,22.9
3439,c,IMO,PSA,SG,3,1,23.0,1,60.0
3439,c,IMO,PSA,SG,3,1,60.1,0,0
3439,c,IMO,PSA,SG,3,1,60.1,0,0
3417,,IMO,PSA,SG,2,0,0,1,-26.1
3417,,IMO,PSA,SG,2,1,-26.0,1,22.9
3417,,IMO,PSA,SG,2,1,23.0,1,60.0
3417,,IMO,PSA,SG,2,1,60.1,0,0
3377,,IMO,PSA,SG,3,0,0,1,22.9
3377,,IMO,PSA,SG,3,1,23.0,1,60.0
3377,,IMO,PSA,SG,3,1,60.1,0,0
3464,a,IMO,PSA,SG,2,0,0,1,-26.1
3464,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3464,a,IMO,PSA,SG,2,1,23.0,1,60.0
3464,a,IMO,PSA,SG,2,1,60.1,0,0
3434,,IMO,PSA,SG,2S,0,0,1,-26.1
3434,,IMO,PSA,SG,2S,1,-26.0,1,22.9
3434,,IMO,PSA,SG,2S,1,23.0,1,60.0
3434,,IMO,PSA,SG,2S,1,60.1,0,0
1748,c,IMO,PSA,SG,3,0,0,1,22.9
1748,c,IMO,PSA,SG,3,1,23.0,1,60.0
1748,c,IMO,PSA,SG,3,1,60.1,0,0
3378,b,IMO,PSA,SG,2,0,0,1,-26.1
3378,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3378,b,IMO,PSA,SG,2,1,23.0,1,60.0
3378,b,IMO,PSA,SG,2,1,60.1,0,0
3399,b,IMO,PSA,SG,1D,0,0,1,-26.1
3399,b,IMO,PSA,SG,1D,1,-26.0,0,0
1803,a,IMO,PSA,SG,3,0,0,1,22.9
1803,a,IMO,PSA,SG,3,1,23.0,1,60.0
1803,a,IMO,PSA,SG,3,1,60.1,0,0
3392,,IMO,PSA,SG,1D,0,0,1,-26.1
3392,,IMO,PSA,SG,1D,1,-26.0,0,0
1577,,IMO,PSA,SG,2,0,0,1,-26.1
1577,,IMO,PSA,SG,2,1,-26.0,1,22.9
1577,,IMO,PSA,SG,2,1,23.0,1,60.0
1577,,IMO,PSA,SG,2,1,60.1,0,0
3404,,IMO,PSA,SG,2,0,0,1,-26.1
3404,,IMO,PSA,SG,2,1,-26.0,1,22.9
3404,,IMO,PSA,SG,2,1,23.0,1,60.0
3404,,IMO,PSA,SG,2,1,60.1,0,0
3455,,IMO,PSA,SG,2S,0,0,1,-26.1
3455,,IMO,PSA,SG,2S,1,-26.0,1,22.9
3455,,IMO,PSA,SG,2S,1,23.0,1,60.0
3455,,IMO,PSA,SG,2S,1,60.1,0,0
1805,,IMO,PSA,SG,2S,0,0,1,-26.1
1805,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1805,,IMO,PSA,SG,2S,1,23.0,1,60.0
1805,,IMO,PSA,SG,2S,1,60.1,0,0
3414,b,IMO,PSA,SG,2,0,0,1,-26.1
3414,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3414,b,IMO,PSA,SG,2,1,23.0,1,60.0
3414,b,IMO,PSA,SG,2,1,60.1,0,0
3464,b,IMO,PSA,SG,3,0,0,1,22.9
3464,b,IMO,PSA,SG,3,1,23.0,1,60.0
3464,b,IMO,PSA,SG,3,1,60.1,0,0
3464,b,IMO,PSA,SG,3,1,60.1,0,0
3385,,IMO,PSA,SG,2,0,0,1,-26.1
3385,,IMO,PSA,SG,2,1,-26.0,1,22.9
3385,,IMO,PSA,SG,2,1,23.0,1,60.0
3385,,IMO,PSA,SG,2,1,60.1,0,0
3462,c,IMO,PSA,SG,3,0,0,1,22.9
3462,c,IMO,PSA,SG,3,1,23.0,1,60.0
3462,c,IMO,PSA,SG,3,1,60.1,0,0
3462,c,IMO,PSA,SG,3,1,60.1,0,0
2545,b,IMO,PSA,SG,2S,0,0,1,-26.1
2545,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
2545,b,IMO,PSA,SG,2S,1,23.0,1,60.0
2545,b,IMO,PSA,SG,2S,1,60.1,0,0
2545,b,IMO,PSA,SG,2S,1,60.1,0,0
3131,c,IMO,PSA,SG,1D,0,0,1,-26.1
3131,c,IMO,PSA,SG,1D,1,-26.0,0,0
1597,b,IMO,PSA,SG,2,0,0,1,-26.1
1597,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1597,b,IMO,PSA,SG,2,1,23.0,1,60.0
1597,b,IMO,PSA,SG,2,1,60.1,0,0
2056,,IMO,PSA,SG,2S,1,-26,1,22.9
432,,IMO,PSA,SG,2,0,0,1,-26.1
432,,IMO,PSA,SG,2,1,-26.0,1,22.9
432,,IMO,PSA,SG,2,1,23.0,1,60.0
432,,IMO,PSA,SG,2,1,60.1,0,0
2992,c,IMO,PSA,SG,3,0,0,1,22.9
2992,c,IMO,PSA,SG,3,1,23.0,1,60.0
2992,c,IMO,PSA,SG,3,1,60.1,0,0
2992,c,IMO,PSA,SG,3,1,60.1,0,0
1573,,IMO,PSA,SG,3,0,0,1,22.9
1573,,IMO,PSA,SG,3,1,23.0,1,60.0
1573,,IMO,PSA,SG,3,1,60.1,0,0
2676,,IMO,PSA,SG,2,0,0,1,-26.1
2676,,IMO,PSA,SG,2,1,-26.0,1,22.9
2676,,IMO,PSA,SG,2,1,23.0,1,60.0
2676,,IMO,PSA,SG,2,1,60.1,0,0
1003,,IMO,PSA,SG,3,0,0,1,22.9
1003,,IMO,PSA,SG,3,1,23.0,1,60.0
